µÁ—π(V),x÷·(s)
-2.859,0.0
-2.469,0.0008004002001000501
-0.906,0.0016008004002001002
-0.125,0.0024012006003001503
-0.125,0.0032016008004002003
-0.125,0.004002001000500251
-0.125,0.004802401200600301
-0.516,0.005602801400700351
-0.906,0.006403201600800401
-0.516,0.007203601800900451
-0.516,0.008004002001000501
-0.516,0.00880440220110055
-0.516,0.009604802401200601
-0.125,0.01040520260130065
-0.125,0.011205602801400701
-1.297,0.01200600300150075
-1.688,0.012806403201600801
-2.859,0.013606803401700852
-2.859,0.014407203601800901
-2.469,0.015207603801900952
-2.078,0.016008004002001003
-0.516,0.01680840420210105
-0.125,0.0176088044022011
0.656,0.018409204602301152
0.266,0.019209604802401203
0.266,0.020010005002501254
-0.125,0.0208104052026013
-0.906,0.02161080540270135
-1.297,0.022411205602801403
-1.297,0.023211605802901453
-0.906,0.0240120060030015
-0.906,0.02481240620310155
-0.906,0.025612806403201602
-0.516,0.026413206603301653
-0.516,0.027213606803401704
-0.906,0.02801400700350175
-1.688,0.028814407203601802
-2.469,0.029614807403701853
-2.859,0.030415207603801904
-2.469,0.03121560780390195
-1.688,0.032016008004002006
-0.516,0.03281640820410205
0.656,0.0336168084042021
-0.125,0.034417208604302155
-0.125,0.0352176088044022
-0.516,0.036018009004502256
-0.516,0.036818409204602304
-0.516,0.03761880940470235
-0.125,0.038419209604802405
0.266,0.03921960980490245
-0.125,0.04002001000500251
-0.125,0.040820410205102554
-0.516,0.0416208104052026
-0.516,0.042421210605302656
-1.297,0.0432216108054027
-2.078,0.04402201100550275
-2.469,0.044822411205602805
-2.078,0.04562281140570285
-1.688,0.04642321160580291
-1.297,0.047223611805902954
-0.516,0.048024012006003
0.266,0.048824412206103056
0.266,0.0496248124062031
0.266,0.05042521260630316
0.266,0.051225612806403205
-0.125,0.05202601300650325
-0.516,0.052826413206603307
-0.906,0.053626813406703354
-0.906,0.05442721360680341
-0.906,0.055227613806903456
-0.516,0.0560280140070035
-0.516,0.05682841420710356
-0.125,0.057628814407203605
-0.516,0.05842921460730366
-0.906,0.059229614807403706
-1.688,0.060030015007503754
-2.469,0.06083041520760381
-2.859,0.061630815407703855
-2.078,0.0624312156078039
-0.906,0.06323161580790396
-0.125,0.06403201600800401
0.266,0.06483241620810405
0.656,0.0656328164082041
0.656,0.06643321660830416
0.266,0.0672336168084042
-0.125,0.06803401700850426
0.266,0.06883441720860431
0.266,0.06963481740870435
0.266,0.0704352176088044
-0.125,0.07123561780890446
-0.125,0.07203601800900451
-0.125,0.07283641820910455
-1.297,0.07363681840920461
-2.078,0.07443721860930466
-2.469,0.0752376188094047
-2.469,0.07603801900950476
-2.469,0.07683841920960481
-1.688,0.07763881940970485
-0.125,0.0784392196098049
0.266,0.07923961980990496
0.656,0.08004002001000501
1.047,0.08084042021010505
1.047,0.08164082041020511
0.266,0.08244122061030516
-0.125,0.0832416208104052
-0.516,0.08404202101050526
-0.516,0.08484242121060531
-0.516,0.08564282141070535
-0.516,0.0864432216108054
-0.516,0.08724362181090546
-0.125,0.0880440220110055
-0.125,0.08884442221110556
-0.516,0.08964482241120561
-1.688,0.09044522261130566
-2.078,0.0912456228114057
-2.859,0.09204602301150576
-2.469,0.09284642321160581
-0.906,0.09364682341170585
-0.125,0.09444722361180591
0.656,0.09524762381190596
0.656,0.096048024012006
0.656,0.09684842421210606
0.656,0.09764882441220611
0.266,0.09844922461230617
0.266,0.0992496248124062
0.266,0.10005002501250626
0.656,0.10085042521260631
0.266,0.10165082541270636
-0.125,0.10245122561280641
0.266,0.10325162581290646
-0.516,0.1040520260130065
-1.688,0.10485242621310656
-2.469,0.10565282641320661
-2.469,0.10645322661330665
-2.078,0.10725362681340671
-2.078,0.10805402701350676
-0.516,0.10885442721360682
0.266,0.10965482741370686
1.047,0.11045522761380691
1.047,0.11125562781390697
1.438,0.112056028014007
1.047,0.11285642821410706
0.266,0.11365682841420711
-0.125,0.11445722861430715
-0.516,0.11525762881440721
-0.516,0.11605802901450726
-0.516,0.11685842921460732
0.266,0.11765882941470736
0.266,0.11845922961480741
0.266,0.11925962981490747
-0.516,0.12006003001500751
-0.906,0.12086043021510756
-2.078,0.12166083041520762
-2.469,0.12246123061530766
-2.469,0.12326163081540771
-1.688,0.12406203101550776
-0.516,0.1248624312156078
0.656,0.12566283141570786
1.047,0.12646323161580791
1.438,0.12726363181590797
1.438,0.12806403201600802
0.656,0.12886443221610805
0.266,0.1296648324162081
0.266,0.13046523261630816
0.656,0.1312656328164082
0.656,0.13206603301650827
0.266,0.13286643321660832
0.266,0.13366683341670837
0.266,0.1344672336168084
-0.516,0.13526763381690846
-2.078,0.1360680340170085
-2.469,0.13686843421710856
-2.469,0.13766883441720862
-1.688,0.13846923461730867
-1.297,0.1392696348174087
0.266,0.14007003501750875
